order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,region,product_id,category,sub_category,product_name,sales,quantity,profit,order_priority
CA-2014-101273,28-08-14,31-08-14,Second Class,Shui Tom,Consumer,Florida,United States,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14,4,0.896,High
CA-2014-161956,28-08-14,30-08-14,Second Class,Dan Reichenbach,Corporate,California,United States,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28,5,8.236,Medium
CA-2014-155047,28-08-14,31-08-14,First Class,Sanjit Engle,Consumer,Texas,United States,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",6,1,0.372,Medium
US-2014-162208,28-08-14,31-08-14,First Class,Stefania Perrino,Corporate,Florida,United States,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3,1,0.9774,Medium
CA-2014-133501,28-08-14,02-09-14,Standard Class,Dana Kaydos,Consumer,Tennessee,United States,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5,1,1.8144,Medium
CA-2014-126067,29-08-14,04-09-14,Standard Class,Kristina Nunn,Home Office,Washington,United States,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","1,138",5,250.305,Medium
CA-2014-126067,29-08-14,04-09-14,Standard Class,Kristina Nunn,Home Office,Washington,United States,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,100,5,32.396,Medium
US-2014-169502,29-08-14,02-09-14,Standard Class,Matthew Grinstein,Home Office,Wisconsin,United States,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,92,5,26.564,Medium
CA-2014-146920,29-08-14,02-09-14,Standard Class,Sean Christensen,Consumer,Illinois,United States,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25,6,7.92,High
CA-2014-146920,29-08-14,02-09-14,Standard Class,Sean Christensen,Consumer,Illinois,United States,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),27,5,9.352,High
CA-2014-126067,29-08-14,04-09-14,Standard Class,Kristina Nunn,Home Office,Washington,United States,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35,4,11.4296,Medium
US-2014-169502,29-08-14,02-09-14,Standard Class,Matthew Grinstein,Home Office,Wisconsin,United States,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,22,3,5.8887,Medium
CA-2014-126067,29-08-14,04-09-14,Standard Class,Kristina Nunn,Home Office,Washington,United States,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,6,2,1.4456,Medium
CA-2014-101014,30-08-14,05-09-14,Standard Class,Rick Wilson,Corporate,California,United States,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148,3,41.4456,Medium
CA-2014-144064,30-08-14,02-09-14,First Class,Cathy Prescott,Corporate,Illinois,United States,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47,4,17.76,High
CA-2014-144064,30-08-14,02-09-14,First Class,Cathy Prescott,Corporate,Illinois,United States,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27,2,2.401,High
CA-2014-144064,30-08-14,02-09-14,First Class,Cathy Prescott,Corporate,Illinois,United States,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3,9,-5.184,High
CA-2014-104024,30-08-14,04-09-14,Second Class,Michael Dominguez,Corporate,Pennsylvania,United States,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9,7,0.7056,Medium
CA-2014-154074,01-09-14,03-09-14,Second Class,Bart Watters,Corporate,Washington,United States,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,570,2,7.1196,High
CA-2014-133004,01-09-14,06-09-14,Standard Class,Ashley Jarboe,Consumer,Indiana,United States,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,639,9,166.0698,Medium
CA-2014-117198,01-09-14,06-09-14,Standard Class,Barry Gonzalez,Consumer,Louisiana,United States,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,660,2,217.767,Medium
CA-2014-107321,01-09-14,05-09-14,Standard Class,Arthur Wiediger,Home Office,California,United States,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689,4,77.5584,Medium
CA-2014-132619,01-09-14,06-09-14,Standard Class,Maxwell Schwartz,Consumer,California,United States,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,194,3,9.6975,Medium
CA-2014-154074,01-09-14,03-09-14,Second Class,Bart Watters,Corporate,Washington,United States,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",150,7,43.4217,High
US-2014-135062,01-09-14,05-09-14,Second Class,Rob Lucas,Consumer,North Carolina,United States,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,230,7,83.2097,Medium
CA-2014-159884,01-09-14,06-09-14,Standard Class,Jeremy Farry,Consumer,Arizona,United States,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",11,1,0.8058,Medium
CA-2014-159884,01-09-14,06-09-14,Standard Class,Jeremy Farry,Consumer,Arizona,United States,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8,3,2.7222,Medium
CA-2014-107321,01-09-14,05-09-14,Standard Class,Arthur Wiediger,Home Office,California,United States,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7,3,2.1684,Medium
CA-2014-127712,01-09-14,06-09-14,Standard Class,Michael Granlund,Home Office,Oregon,United States,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6,2,0.6984,Medium
CA-2014-128041,02-09-14,02-09-14,Same Day,Rick Wilson,Corporate,Washington,United States,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,284,4,45.3696,High
CA-2014-128041,02-09-14,02-09-14,Same Day,Rick Wilson,Corporate,Washington,United States,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,315,4,103.818,High
CA-2014-145653,02-09-14,02-09-14,Same Day,Cynthia Arntzen,Consumer,Michigan,United States,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498,7,134.5302,High
CA-2014-131625,02-09-14,06-09-14,Second Class,Bradley Nguyen,Consumer,New York,United States,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",115,5,39.066,Medium
CA-2014-107909,02-09-14,07-09-14,Standard Class,Sung Shariari,Consumer,Washington,United States,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20,1,6.7966,Medium
CA-2014-107909,02-09-14,07-09-14,Standard Class,Sung Shariari,Consumer,Washington,United States,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,23,5,8.022,Medium
US-2014-135230,02-09-14,08-09-14,Standard Class,Christine Kargatis,Home Office,Washington,United States,West,OFF-AR-10001166,Office Supplies,Art,Staples,8,1,2.9562,Medium
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"1,282",5,213.735,High
CA-2014-137596,03-09-14,08-09-14,Standard Class,Bill Eplett,Home Office,Michigan,United States,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,"1,200",4,323.946,Medium
CA-2014-146983,03-09-14,07-09-14,Standard Class,Alan Hwang,Consumer,Kentucky,United States,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"1,578",3,757.4112,Medium
CA-2014-137596,03-09-14,08-09-14,Standard Class,Bill Eplett,Home Office,Michigan,United States,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,"1,929",7,829.3754,Medium
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,255,1,-93.3262,High
CA-2014-111388,03-09-14,03-09-14,Same Day,Stephanie Ulpright,Home Office,Washington,United States,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",216,3,-2.6997,Medium
CA-2014-169327,03-09-14,05-09-14,Second Class,Marc Harrigan,Home Office,California,United States,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,512,5,132.99,High
US-2014-163657,03-09-14,07-09-14,Standard Class,Janet Lee,Consumer,California,United States,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,237,2,-2.9566,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,38.08,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168,3,40.3128,High
CA-2014-123001,03-09-14,09-09-14,Standard Class,Anthony Witt,Consumer,California,United States,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,202,2,12.599,Low
CA-2014-137596,03-09-14,08-09-14,Standard Class,Bill Eplett,Home Office,Michigan,United States,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352,2,81.0474,Medium
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,198,3,57.4113,High
CA-2014-169327,03-09-14,05-09-14,Second Class,Marc Harrigan,Home Office,California,United States,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",148,5,46.225,High
CA-2014-111220,03-09-14,09-09-14,Standard Class,Jill Stevenson,Corporate,Illinois,United States,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",236,5,-44.235,Medium
CA-2014-145037,03-09-14,08-09-14,Second Class,Ted Butterfield,Consumer,Connecticut,United States,East,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,147,3,73.41,Medium
CA-2014-145037,03-09-14,08-09-14,Second Class,Ted Butterfield,Consumer,Connecticut,United States,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,80,4,37.5624,Medium
CA-2014-113075,03-09-14,07-09-14,Standard Class,Mick Crebagga,Consumer,Illinois,United States,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,41,3,-7.119,High
CA-2014-123001,03-09-14,09-09-14,Standard Class,Anthony Witt,Consumer,California,United States,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,5,37,Low
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23,2,6.468,High
CA-2014-169327,03-09-14,05-09-14,Second Class,Marc Harrigan,Home Office,California,United States,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43,5,11.206,High
US-2014-163657,03-09-14,07-09-14,Standard Class,Janet Lee,Consumer,California,United States,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,19,5,6.552,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26,8,8.9208,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17,4,7.704,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,12,2,3.462,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,19,6,9.072,High
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,13,1,3.7642,High
CA-2014-114216,03-09-14,07-09-14,Standard Class,Ralph Kennedy,Consumer,Pennsylvania,United States,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12,3,4.1148,High
CA-2014-145037,03-09-14,08-09-14,Second Class,Ted Butterfield,Consumer,Connecticut,United States,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,11,1,2.834,Medium
CA-2014-114552,03-09-14,09-09-14,Standard Class,Dorris liebe,Corporate,Ohio,United States,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15,3,4.1448,Medium
CA-2014-123001,03-09-14,09-09-14,Standard Class,Anthony Witt,Consumer,California,United States,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9,5,2.726,Low
CA-2014-111220,03-09-14,09-09-14,Standard Class,Jill Stevenson,Corporate,Illinois,United States,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,5.6,Medium
CA-2014-157987,03-09-14,07-09-14,Standard Class,Ann Chong,Corporate,New York,United States,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5,3,2.214,High
CA-2014-110380,03-09-14,08-09-14,Standard Class,Phillip Flathmann,Consumer,California,United States,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,7,3,1.7739,High
CA-2014-102218,03-09-14,05-09-14,Second Class,Luke Weiss,Consumer,Colorado,United States,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,12,2,3.9474,Medium
CA-2014-111220,03-09-14,09-09-14,Standard Class,Jill Stevenson,Corporate,Illinois,United States,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,6,2,-15.0876,Medium
CA-2014-161067,04-09-14,07-09-14,Second Class,Katrina Bavinger,Home Office,New York,United States,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419,4,201.312,High
CA-2014-161067,04-09-14,07-09-14,Second Class,Katrina Bavinger,Home Office,New York,United States,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,182,2,-8.0784,High
CA-2014-123022,04-09-14,09-09-14,Standard Class,Sample Company A,Home Office,California,United States,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,285,3,85.491,Medium
CA-2014-161067,04-09-14,07-09-14,Second Class,Katrina Bavinger,Home Office,New York,United States,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,91,1,14.1246,High
CA-2014-161557,04-09-14,09-09-14,Standard Class,Arthur Gainer,Consumer,Texas,United States,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108,5,-105.69,High
US-2014-122637,04-09-14,09-09-14,Second Class,Emily Phan,Consumer,Illinois,United States,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",43,7,-68.1856,High
US-2014-153255,04-09-14,08-09-14,Second Class,Joe Kamberova,Consumer,California,United States,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",240,2,14.098,Medium
CA-2014-123022,04-09-14,09-09-14,Standard Class,Sample Company A,Home Office,California,United States,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",83,5,28.896,Medium
CA-2014-167626,04-09-14,08-09-14,Standard Class,Muhammed Yedwab,Corporate,Illinois,United States,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,101,2,21.42,Medium
CA-2014-146136,04-09-14,08-09-14,Standard Class,Arthur Prichep,Consumer,Florida,United States,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24,4,8.8624,High
CA-2014-161067,04-09-14,07-09-14,Second Class,Katrina Bavinger,Home Office,New York,United States,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6,2,2.224,High
CA-2014-167626,04-09-14,08-09-14,Standard Class,Muhammed Yedwab,Corporate,Illinois,United States,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",9,3,3.339,Medium
CA-2014-161823,04-09-14,09-09-14,Standard Class,Aleksandra Gannaway,Corporate,California,United States,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",6,2,1.6688,High
CA-2014-116680,05-09-14,07-09-14,Second Class,Pete Kriz,Consumer,California,United States,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled","1,478",8,92.392,High
CA-2014-140326,05-09-14,07-09-14,First Class,Helen Wasserman,Corporate,Illinois,United States,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825,9,-117.882,Critical
CA-2014-102750,05-09-14,09-09-14,Second Class,Greg Maxwell,Corporate,California,United States,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"1,322",3,-99.1764,Medium
CA-2014-141929,05-09-14,09-09-14,Standard Class,Ralph Arnett,Consumer,California,United States,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,488,2,152.495,High
CA-2014-141929,05-09-14,09-09-14,Standard Class,Ralph Arnett,Consumer,California,United States,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",218,5,65.355,High
US-2014-147655,05-09-14,06-09-14,First Class,Aaron Smayling,Corporate,Oregon,United States,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88,7,-58.716,High
CA-2014-147410,05-09-14,09-09-14,Standard Class,Eva Jacobs,Consumer,California,United States,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421,2,105.275,Medium
US-2014-117450,05-09-14,09-09-14,Standard Class,Doug O'Connell,Consumer,Florida,United States,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97,2,6.074,Medium
CA-2014-120761,05-09-14,09-09-14,Standard Class,Aimee Bixby,Consumer,New York,United States,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",92,4,39.5428,Medium
CA-2014-101182,05-09-14,06-09-14,First Class,Katrina Bavinger,Home Office,California,United States,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43,3,15.1116,Medium
CA-2014-140326,05-09-14,07-09-14,First Class,Helen Wasserman,Corporate,Illinois,United States,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",18,3,5.55,Critical
CA-2014-117261,05-09-14,11-09-14,Standard Class,Tiffany House,Corporate,California,United States,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54,4,0.5432,Medium
US-2014-166394,05-09-14,07-09-14,Second Class,Vivian Mathis,Consumer,New Hampshire,United States,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15,6,6.9654,Critical
CA-2014-100783,05-09-14,09-09-14,Second Class,Julie Kriz,Home Office,Texas,United States,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30,1,3.798,High
CA-2014-117394,05-09-14,11-09-14,Standard Class,Michael Moore,Consumer,Pennsylvania,United States,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19,4,-1.428,Low
CA-2014-137582,05-09-14,09-09-14,Standard Class,Cynthia Voltz,Corporate,California,United States,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,12,3,4.1328,High
CA-2014-101182,05-09-14,06-09-14,First Class,Katrina Bavinger,Home Office,California,United States,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,13,2,6.2208,Medium
CA-2014-109757,05-09-14,10-09-14,Second Class,Maribeth Dona,Consumer,Ohio,United States,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,26,5,-20.448,Medium
CA-2014-109757,05-09-14,10-09-14,Second Class,Maribeth Dona,Consumer,Ohio,United States,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",12,4,3.744,Medium
CA-2014-116680,05-09-14,07-09-14,Second Class,Pete Kriz,Consumer,California,United States,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13,6,4.3368,High
CA-2014-152485,05-09-14,09-09-14,Standard Class,John Dryer,Consumer,Texas,United States,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13,5,3.772,Medium
CA-2014-152485,05-09-14,09-09-14,Standard Class,John Dryer,Consumer,Texas,United States,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,17,1,-0.2098,Medium
CA-2014-152485,05-09-14,09-09-14,Standard Class,John Dryer,Consumer,Texas,United States,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10,7,3.185,Medium
CA-2014-109757,05-09-14,10-09-14,Second Class,Maribeth Dona,Consumer,Ohio,United States,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8,4,0.6192,Medium
US-2014-117450,05-09-14,09-09-14,Standard Class,Doug O'Connell,Consumer,Florida,United States,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10,2,3.6288,Medium
CA-2014-141929,05-09-14,09-09-14,Standard Class,Ralph Arnett,Consumer,California,United States,West,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,6,1,1.7375,High
CA-2014-140326,05-09-14,07-09-14,First Class,Helen Wasserman,Corporate,Illinois,United States,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",7,3,0.864,Critical
CA-2014-109757,05-09-14,10-09-14,Second Class,Maribeth Dona,Consumer,Ohio,United States,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4,2,-3.0576,Medium
CA-2014-102736,06-09-14,10-09-14,Standard Class,Liz Preis,Consumer,Tennessee,United States,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,90,4,-1.1196,High
CA-2014-120705,06-09-14,12-09-14,Standard Class,Michael Grace,Home Office,Florida,United States,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147,2,-29.4368,Medium
CA-2014-102736,06-09-14,10-09-14,Standard Class,Liz Preis,Consumer,Tennessee,United States,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,72,5,7.196,High
CA-2014-102736,06-09-14,10-09-14,Standard Class,Liz Preis,Consumer,Tennessee,United States,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,16,3,5.4432,High
CA-2014-107293,06-09-14,07-09-14,First Class,Christopher Schild,Home Office,Washington,United States,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,3,1,0.7228,High
CA-2014-103877,08-09-14,15-09-14,Standard Class,Robert Dilbeck,Home Office,Missouri,United States,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"1,578",3,757.4112,Medium
US-2014-130687,08-09-14,11-09-14,First Class,Phillip Flathmann,Consumer,Washington,United States,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,456,2,34.1784,High
CA-2014-124401,08-09-14,13-09-14,Standard Class,Ruben Dartt,Consumer,Oregon,United States,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,280,7,80.4839,High
CA-2014-148929,08-09-14,12-09-14,Standard Class,Stefania Perrino,Corporate,New York,United States,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478,8,133.8624,Medium
CA-2014-151008,08-09-14,09-09-14,First Class,Justin MacKendrick,Consumer,Utah,United States,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,127,4,47.46,Critical
CA-2014-128783,08-09-14,08-09-14,Same Day,Trudy Glocke,Consumer,Missouri,United States,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,114,4,46.5432,Medium
CA-2014-128769,08-09-14,13-09-14,Standard Class,Dario Medina,Corporate,Tennessee,United States,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,82,2,7.1372,High
CA-2014-128783,08-09-14,08-09-14,Same Day,Trudy Glocke,Consumer,Missouri,United States,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135,5,37.884,Medium
CA-2014-100335,08-09-14,14-09-14,Standard Class,Nicole Fjeld,Home Office,Illinois,United States,Central,OFF-PA-10001685,Office Supplies,Paper,Staples,73,9,26.4654,Medium
CA-2014-124401,08-09-14,13-09-14,Standard Class,Ruben Dartt,Consumer,Oregon,United States,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,38,3,2.355,High
CA-2014-100160,08-09-14,12-09-14,Standard Class,Cassandra Brandow,Consumer,Pennsylvania,United States,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29,5,9.8685,High
CA-2014-151008,08-09-14,09-09-14,First Class,Justin MacKendrick,Consumer,Utah,United States,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25,2,10.5672,Critical
US-2014-169488,08-09-14,10-09-14,First Class,Allen Armold,Consumer,Rhode Island,United States,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,40,2,18.7812,High
US-2014-150070,08-09-14,13-09-14,Standard Class,Joseph Airdo,Consumer,California,United States,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,162,2,-28.2744,Medium
US-2014-129441,08-09-14,12-09-14,Standard Class,Jasper Cacioppo,Consumer,California,United States,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,48,3,2.397,Medium
US-2014-169488,08-09-14,10-09-14,First Class,Allen Armold,Consumer,Rhode Island,United States,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,17,5,7.774,High
